date,store,product,category,sales_units,xgb_predicted,rf_predicted,xgb_error,rf_error
2023-12-05,Store_Mumbai,Mineral Water 1L,Beverages,48,51,51,3,3
2023-12-06,Store_Mumbai,Mineral Water 1L,Beverages,82,51,51,31,31
2023-12-07,Store_Mumbai,Mineral Water 1L,Beverages,24,49,50,25,26
2023-12-08,Store_Mumbai,Mineral Water 1L,Beverages,40,51,51,11,11
2023-12-09,Store_Mumbai,Mineral Water 1L,Beverages,33,63,63,30,30
2023-12-10,Store_Mumbai,Mineral Water 1L,Beverages,43,62,61,19,18
2023-12-11,Store_Mumbai,Mineral Water 1L,Beverages,7,50,51,43,44
2023-12-12,Store_Mumbai,Mineral Water 1L,Beverages,27,51,51,24,24
2023-12-13,Store_Mumbai,Mineral Water 1L,Beverages,66,54,51,12,15
2023-12-14,Store_Mumbai,Mineral Water 1L,Beverages,23,52,52,29,29
2023-12-15,Store_Mumbai,Mineral Water 1L,Beverages,12,52,53,40,41
2023-12-16,Store_Mumbai,Mineral Water 1L,Beverages,132,63,60,69,72
2023-12-17,Store_Mumbai,Mineral Water 1L,Beverages,105,65,72,40,33
2023-12-18,Store_Mumbai,Mineral Water 1L,Beverages,79,44,46,35,33
2023-12-19,Store_Mumbai,Mineral Water 1L,Beverages,46,46,48,0,2
2023-12-20,Store_Mumbai,Mineral Water 1L,Beverages,65,49,50,16,15
2023-12-21,Store_Mumbai,Mineral Water 1L,Beverages,55,46,49,9,6
2023-12-22,Store_Mumbai,Mineral Water 1L,Beverages,23,47,50,24,27
2023-12-23,Store_Mumbai,Mineral Water 1L,Beverages,107,66,69,41,38
2023-12-24,Store_Mumbai,Mineral Water 1L,Beverages,104,63,67,41,37
2023-12-25,Store_Mumbai,Mineral Water 1L,Beverages,43,51,56,8,13
2023-12-26,Store_Mumbai,Mineral Water 1L,Beverages,43,53,52,10,9
2023-12-27,Store_Mumbai,Mineral Water 1L,Beverages,81,52,53,29,28
2023-12-28,Store_Mumbai,Mineral Water 1L,Beverages,8,52,55,44,47
2023-12-29,Store_Mumbai,Mineral Water 1L,Beverages,72,53,57,19,15
2023-12-30,Store_Mumbai,Mineral Water 1L,Beverages,19,69,76,50,57
2023-12-31,Store_Mumbai,Mineral Water 1L,Beverages,106,61,64,45,42
2024-01-01,Store_Mumbai,Mineral Water 1L,Beverages,16,43,51,27,35
2023-10-02,Store_Mumbai,Namkeen 250g,Snacks,32,64,60,32,28
2023-10-03,Store_Mumbai,Namkeen 250g,Snacks,89,64,63,25,26
2023-10-04,Store_Mumbai,Namkeen 250g,Snacks,141,65,61,76,80
2023-10-05,Store_Mumbai,Namkeen 250g,Snacks,121,60,59,61,62
2023-10-06,Store_Mumbai,Namkeen 250g,Snacks,100,63,63,37,37
2023-10-07,Store_Mumbai,Namkeen 250g,Snacks,7,81,88,74,81
2023-10-08,Store_Mumbai,Namkeen 250g,Snacks,7,80,70,73,63
2023-10-09,Store_Mumbai,Namkeen 250g,Snacks,7,71,61,64,54
2023-10-10,Store_Mumbai,Namkeen 250g,Snacks,93,61,61,32,32
2023-10-11,Store_Mumbai,Namkeen 250g,Snacks,109,69,64,40,45
2023-10-12,Store_Mumbai,Namkeen 250g,Snacks,74,80,65,6,9
2023-10-13,Store_Mumbai,Namkeen 250g,Snacks,91,73,67,18,24
2023-10-14,Store_Mumbai,Namkeen 250g,Snacks,39,76,76,37,37
2023-10-15,Store_Mumbai,Namkeen 250g,Snacks,105,86,90,19,15
2023-10-16,Store_Mumbai,Namkeen 250g,Snacks,63,65,69,2,6
2023-10-17,Store_Mumbai,Namkeen 250g,Snacks,69,67,65,2,4
2023-10-18,Store_Mumbai,Namkeen 250g,Snacks,102,63,67,39,35
2023-10-19,Store_Mumbai,Namkeen 250g,Snacks,104,65,69,39,35
2023-10-20,Store_Mumbai,Namkeen 250g,Snacks,17,65,66,48,49
2023-10-21,Store_Mumbai,Namkeen 250g,Snacks,70,78,80,8,10
2023-10-22,Store_Mumbai,Namkeen 250g,Snacks,93,76,85,17,8
2023-10-23,Store_Mumbai,Namkeen 250g,Snacks,126,60,66,66,60
2023-10-24,Store_Mumbai,Namkeen 250g,Snacks,40,66,73,26,33
2023-10-25,Store_Mumbai,Namkeen 250g,Snacks,52,65,73,13,21
2023-10-26,Store_Mumbai,Namkeen 250g,Snacks,77,69,69,8,8
2023-10-27,Store_Mumbai,Namkeen 250g,Snacks,93,71,68,22,25
2023-10-28,Store_Mumbai,Namkeen 250g,Snacks,141,74,86,67,55
2023-10-29,Store_Mumbai,Namkeen 250g,Snacks,67,84,83,17,16
2023-10-30,Store_Mumbai,Namkeen 250g,Snacks,77,73,75,4,2
2023-10-31,Store_Mumbai,Namkeen 250g,Snacks,57,71,73,14,16
2023-11-01,Store_Mumbai,Namkeen 250g,Snacks,51,78,72,27,21
2023-11-02,Store_Mumbai,Namkeen 250g,Snacks,84,81,74,3,10
2023-11-03,Store_Mumbai,Namkeen 250g,Snacks,94,90,76,4,18
2023-11-04,Store_Mumbai,Namkeen 250g,Snacks,42,95,83,53,41
2023-11-05,Store_Mumbai,Namkeen 250g,Snacks,141,88,82,53,59
2023-11-06,Store_Mumbai,Namkeen 250g,Snacks,128,80,75,48,53
2023-11-07,Store_Mumbai,Namkeen 250g,Snacks,19,74,75,55,56
2023-11-08,Store_Mumbai,Namkeen 250g,Snacks,141,72,76,69,65
2023-11-09,Store_Mumbai,Namkeen 250g,Snacks,141,86,78,55,63
2023-11-10,Store_Mumbai,Namkeen 250g,Snacks,122,91,78,31,44
2023-11-11,Store_Mumbai,Namkeen 250g,Snacks,66,92,100,26,34
2023-11-12,Store_Mumbai,Namkeen 250g,Snacks,41,104,94,63,53
2023-11-13,Store_Mumbai,Namkeen 250g,Snacks,93,83,76,10,17
2023-11-14,Store_Mumbai,Namkeen 250g,Snacks,104,84,78,20,26
2023-11-15,Store_Mumbai,Namkeen 250g,Snacks,113,81,77,32,36
2023-11-16,Store_Mumbai,Namkeen 250g,Snacks,84,81,77,3,7
2023-11-17,Store_Mumbai,Namkeen 250g,Snacks,49,79,77,30,28
2023-11-18,Store_Mumbai,Namkeen 250g,Snacks,66,94,93,28,27
2023-11-19,Store_Mumbai,Namkeen 250g,Snacks,117,101,92,16,25
2023-11-20,Store_Mumbai,Namkeen 250g,Snacks,53,77,75,24,22
2023-11-21,Store_Mumbai,Namkeen 250g,Snacks,106,88,77,18,29
2023-11-22,Store_Mumbai,Namkeen 250g,Snacks,113,74,75,39,38
2023-11-23,Store_Mumbai,Namkeen 250g,Snacks,141,73,74,68,67
2023-11-24,Store_Mumbai,Namkeen 250g,Snacks,63,74,75,11,12
2023-11-25,Store_Mumbai,Namkeen 250g,Snacks,81,102,93,21,12
2023-11-26,Store_Mumbai,Namkeen 250g,Snacks,90,95,87,5,3
2023-11-27,Store_Mumbai,Namkeen 250g,Snacks,103,74,75,29,28
2023-11-28,Store_Mumbai,Namkeen 250g,Snacks,135,81,72,54,63
2023-11-29,Store_Mumbai,Namkeen 250g,Snacks,108,73,73,35,35
2023-11-30,Store_Mumbai,Namkeen 250g,Snacks,141,67,72,74,69
2023-12-01,Store_Mumbai,Namkeen 250g,Snacks,19,64,72,45,53
2023-12-02,Store_Mumbai,Namkeen 250g,Snacks,84,82,73,2,11
2023-12-03,Store_Mumbai,Namkeen 250g,Snacks,141,91,76,50,65
2023-12-04,Store_Mumbai,Namkeen 250g,Snacks,46,54,74,8,28
2023-12-05,Store_Mumbai,Namkeen 250g,Snacks,19,73,78,54,59
2023-12-06,Store_Mumbai,Namkeen 250g,Snacks,96,73,77,23,19
2023-12-07,Store_Mumbai,Namkeen 250g,Snacks,73,76,73,3,0
2023-12-08,Store_Mumbai,Namkeen 250g,Snacks,29,75,76,46,47
2023-12-09,Store_Mumbai,Namkeen 250g,Snacks,112,95,96,17,16
2023-12-10,Store_Mumbai,Namkeen 250g,Snacks,132,90,91,42,41
2023-12-11,Store_Mumbai,Namkeen 250g,Snacks,40,70,75,30,35
2023-12-12,Store_Mumbai,Namkeen 250g,Snacks,108,58,74,50,34
2023-12-13,Store_Mumbai,Namkeen 250g,Snacks,65,76,75,11,10
2023-12-14,Store_Mumbai,Namkeen 250g,Snacks,30,74,74,44,44
2023-12-15,Store_Mumbai,Namkeen 250g,Snacks,123,74,75,49,48
2023-12-16,Store_Mumbai,Namkeen 250g,Snacks,55,92,92,37,37
2023-12-17,Store_Mumbai,Namkeen 250g,Snacks,89,90,92,1,3
2023-12-18,Store_Mumbai,Namkeen 250g,Snacks,79,72,72,7,7
2023-12-19,Store_Mumbai,Namkeen 250g,Snacks,39,81,75,42,36
2023-12-20,Store_Mumbai,Namkeen 250g,Snacks,30,73,73,43,43
2023-12-21,Store_Mumbai,Namkeen 250g,Snacks,104,68,69,36,35
2023-12-22,Store_Mumbai,Namkeen 250g,Snacks,63,81,74,18,11
2023-12-23,Store_Mumbai,Namkeen 250g,Snacks,115,86,87,29,28
2023-12-24,Store_Mumbai,Namkeen 250g,Snacks,50,85,94,35,44
2023-12-25,Store_Mumbai,Namkeen 250g,Snacks,35,70,72,35,37
2023-12-26,Store_Mumbai,Namkeen 250g,Snacks,91,70,69,21,22
2023-12-27,Store_Mumbai,Namkeen 250g,Snacks,42,73,73,31,31
2023-12-28,Store_Mumbai,Namkeen 250g,Snacks,87,77,73,10,14
2023-12-29,Store_Mumbai,Namkeen 250g,Snacks,140,76,71,64,69
2023-12-30,Store_Mumbai,Namkeen 250g,Snacks,51,89,87,38,36
2023-12-31,Store_Mumbai,Namkeen 250g,Snacks,111,88,87,23,24
2024-01-01,Store_Mumbai,Namkeen 250g,Snacks,11,56,59,45,48
2023-10-02,Store_Mumbai,Orange Juice 1L,Beverages,11,50,48,39,37
2023-10-03,Store_Mumbai,Orange Juice 1L,Beverages,40,50,48,10,8
2023-10-04,Store_Mumbai,Orange Juice 1L,Beverages,85,48,48,37,37
2023-10-05,Store_Mumbai,Orange Juice 1L,Beverages,62,49,48,13,14
2023-10-06,Store_Mumbai,Orange Juice 1L,Beverages,69,49,48,20,21
2023-10-07,Store_Mumbai,Orange Juice 1L,Beverages,15,63,62,48,47
2023-10-08,Store_Mumbai,Orange Juice 1L,Beverages,40,63,62,23,22
2023-10-09,Store_Mumbai,Orange Juice 1L,Beverages,52,48,48,4,4
2023-10-10,Store_Mumbai,Orange Juice 1L,Beverages,56,48,47,8,9
2023-10-11,Store_Mumbai,Orange Juice 1L,Beverages,33,47,47,14,14
2023-10-12,Store_Mumbai,Orange Juice 1L,Beverages,17,47,47,30,30
2023-10-13,Store_Mumbai,Orange Juice 1L,Beverages,14,48,47,34,33
2023-10-14,Store_Mumbai,Orange Juice 1L,Beverages,34,59,61,25,27
2023-10-15,Store_Mumbai,Orange Juice 1L,Beverages,27,63,62,36,35
2023-10-16,Store_Mumbai,Orange Juice 1L,Beverages,76,50,48,26,28
2023-10-17,Store_Mumbai,Orange Juice 1L,Beverages,92,48,47,44,45
2023-10-18,Store_Mumbai,Orange Juice 1L,Beverages,27,49,48,22,21
2023-10-19,Store_Mumbai,Orange Juice 1L,Beverages,52,48,48,4,4
2023-10-20,Store_Mumbai,Orange Juice 1L,Beverages,22,47,48,25,26
2023-10-21,Store_Mumbai,Orange Juice 1L,Beverages,80,62,61,18,19
2023-10-22,Store_Mumbai,Orange Juice 1L,Beverages,22,62,62,40,40
2023-10-23,Store_Mumbai,Orange Juice 1L,Beverages,49,47,48,2,1
2023-10-24,Store_Mumbai,Orange Juice 1L,Beverages,16,48,49,32,33
2023-10-25,Store_Mumbai,Orange Juice 1L,Beverages,76,51,49,25,27
2023-10-26,Store_Mumbai,Orange Juice 1L,Beverages,70,48,48,22,22
2023-10-27,Store_Mumbai,Orange Juice 1L,Beverages,35,49,48,14,13
2023-10-28,Store_Mumbai,Orange Juice 1L,Beverages,66,63,61,3,5
2023-10-29,Store_Mumbai,Orange Juice 1L,Beverages,31,61,61,30,30
2023-10-30,Store_Mumbai,Orange Juice 1L,Beverages,58,49,49,9,9
2023-10-31,Store_Mumbai,Orange Juice 1L,Beverages,38,48,49,10,11
2023-11-01,Store_Mumbai,Orange Juice 1L,Beverages,69,54,49,15,20
2023-11-02,Store_Mumbai,Orange Juice 1L,Beverages,64,51,49,13,15
2023-11-03,Store_Mumbai,Orange Juice 1L,Beverages,22,52,50,30,28
2023-11-04,Store_Mumbai,Orange Juice 1L,Beverages,66,63,60,3,6
2023-11-05,Store_Mumbai,Orange Juice 1L,Beverages,109,63,60,46,49
2023-11-06,Store_Mumbai,Orange Juice 1L,Beverages,95,52,50,43,45
2023-11-07,Store_Mumbai,Orange Juice 1L,Beverages,21,53,50,32,29
2023-11-08,Store_Mumbai,Orange Juice 1L,Beverages,53,53,50,0,3
2023-11-09,Store_Mumbai,Orange Juice 1L,Beverages,96,53,51,43,45
2023-11-10,Store_Mumbai,Orange Juice 1L,Beverages,53,53,50,0,3
2023-11-11,Store_Mumbai,Orange Juice 1L,Beverages,42,62,63,20,21
2023-11-12,Store_Mumbai,Orange Juice 1L,Beverages,18,63,62,45,44
2023-11-13,Store_Mumbai,Orange Juice 1L,Beverages,10,53,52,43,42
2023-11-14,Store_Mumbai,Orange Juice 1L,Beverages,32,53,51,21,19
2023-11-15,Store_Mumbai,Orange Juice 1L,Beverages,36,54,51,18,15
2023-11-16,Store_Mumbai,Orange Juice 1L,Beverages,80,53,50,27,30
2023-11-17,Store_Mumbai,Orange Juice 1L,Beverages,45,53,50,8,5
2023-11-18,Store_Mumbai,Orange Juice 1L,Beverages,83,64,61,19,22
2023-11-19,Store_Mumbai,Orange Juice 1L,Beverages,119,64,63,55,56
2023-11-20,Store_Mumbai,Orange Juice 1L,Beverages,100,53,51,47,49
2023-11-21,Store_Mumbai,Orange Juice 1L,Beverages,32,52,53,20,21
2023-11-22,Store_Mumbai,Orange Juice 1L,Beverages,74,51,52,23,22
2023-11-23,Store_Mumbai,Orange Juice 1L,Beverages,39,54,56,15,17
2023-11-24,Store_Mumbai,Orange Juice 1L,Beverages,61,49,52,12,9
2023-11-25,Store_Mumbai,Orange Juice 1L,Beverages,68,67,64,1,4
2023-11-26,Store_Mumbai,Orange Juice 1L,Beverages,95,64,64,31,31
2023-11-27,Store_Mumbai,Orange Juice 1L,Beverages,72,52,52,20,20
2023-11-28,Store_Mumbai,Orange Juice 1L,Beverages,83,56,54,27,29
2023-11-29,Store_Mumbai,Orange Juice 1L,Beverages,70,50,52,20,18
2023-11-30,Store_Mumbai,Orange Juice 1L,Beverages,24,48,50,24,26
2023-12-01,Store_Mumbai,Orange Juice 1L,Beverages,36,48,49,12,13
2023-12-02,Store_Mumbai,Orange Juice 1L,Beverages,59,64,62,5,3
2023-12-03,Store_Mumbai,Orange Juice 1L,Beverages,97,61,61,36,36
2023-12-04,Store_Mumbai,Orange Juice 1L,Beverages,24,52,51,28,27
2023-12-05,Store_Mumbai,Orange Juice 1L,Beverages,99,53,51,46,48
2023-12-06,Store_Mumbai,Orange Juice 1L,Beverages,47,52,51,5,4
2023-12-07,Store_Mumbai,Orange Juice 1L,Beverages,64,51,49,13,15
2023-12-08,Store_Mumbai,Orange Juice 1L,Beverages,54,52,51,2,3
2023-12-09,Store_Mumbai,Orange Juice 1L,Beverages,45,65,65,20,20
2023-12-10,Store_Mumbai,Orange Juice 1L,Beverages,20,64,64,44,44
2023-12-11,Store_Mumbai,Orange Juice 1L,Beverages,98,52,51,46,47
2023-12-12,Store_Mumbai,Orange Juice 1L,Beverages,49,52,51,3,2
2023-12-13,Store_Mumbai,Orange Juice 1L,Beverages,61,52,50,9,11
2023-12-14,Store_Mumbai,Orange Juice 1L,Beverages,80,52,51,28,29
2023-12-15,Store_Mumbai,Orange Juice 1L,Beverages,105,51,50,54,55
2023-12-16,Store_Mumbai,Orange Juice 1L,Beverages,44,67,77,23,33
2023-12-17,Store_Mumbai,Orange Juice 1L,Beverages,47,72,79,25,32
2023-12-18,Store_Mumbai,Orange Juice 1L,Beverages,37,55,56,18,19
2023-12-19,Store_Mumbai,Orange Juice 1L,Beverages,87,53,51,34,36
2023-12-20,Store_Mumbai,Orange Juice 1L,Beverages,85,50,49,35,36
2023-12-21,Store_Mumbai,Orange Juice 1L,Beverages,15,48,51,33,36
2023-12-22,Store_Mumbai,Orange Juice 1L,Beverages,39,54,52,15,13
2023-12-23,Store_Mumbai,Orange Juice 1L,Beverages,78,63,65,15,13
2023-12-24,Store_Mumbai,Orange Juice 1L,Beverages,81,64,70,17,11
2023-12-25,Store_Mumbai,Orange Juice 1L,Beverages,43,54,52,11,9
2023-12-26,Store_Mumbai,Orange Juice 1L,Beverages,64,53,52,11,12
2023-12-27,Store_Mumbai,Orange Juice 1L,Beverages,86,50,52,36,34
2023-12-28,Store_Mumbai,Orange Juice 1L,Beverages,52,53,51,1,1
2023-12-29,Store_Mumbai,Orange Juice 1L,Beverages,39,54,53,15,14
2023-12-30,Store_Mumbai,Orange Juice 1L,Beverages,52,65,63,13,11
2023-12-31,Store_Mumbai,Orange Juice 1L,Beverages,54,60,63,6,9
2024-01-01,Store_Mumbai,Orange Juice 1L,Beverages,69,48,47,21,22
2023-10-02,Store_Mumbai,Paneer 200g,Dairy,41,49,47,8,6
2023-10-03,Store_Mumbai,Paneer 200g,Dairy,59,48,47,11,12
2023-10-04,Store_Mumbai,Paneer 200g,Dairy,86,48,47,38,39
2023-10-05,Store_Mumbai,Paneer 200g,Dairy,44,48,47,4,3
2023-10-06,Store_Mumbai,Paneer 200g,Dairy,35,48,47,13,12
2023-10-07,Store_Mumbai,Paneer 200g,Dairy,15,58,61,43,46
2023-10-08,Store_Mumbai,Paneer 200g,Dairy,66,62,61,4,5
2023-10-09,Store_Mumbai,Paneer 200g,Dairy,59,46,47,13,12
2023-10-10,Store_Mumbai,Paneer 200g,Dairy,59,45,46,14,13
2023-10-11,Store_Mumbai,Paneer 200g,Dairy,69,45,47,24,22
2023-10-12,Store_Mumbai,Paneer 200g,Dairy,16,46,47,30,31
2023-10-13,Store_Mumbai,Paneer 200g,Dairy,57,48,47,9,10
2023-10-14,Store_Mumbai,Paneer 200g,Dairy,60,62,61,2,1
2023-10-15,Store_Mumbai,Paneer 200g,Dairy,35,61,61,26,26
2023-10-16,Store_Mumbai,Paneer 200g,Dairy,97,46,47,51,50
2023-10-17,Store_Mumbai,Paneer 200g,Dairy,58,48,47,10,11
2023-10-18,Store_Mumbai,Paneer 200g,Dairy,34,47,47,13,13
2023-10-19,Store_Mumbai,Paneer 200g,Dairy,62,47,47,15,15
2023-10-20,Store_Mumbai,Paneer 200g,Dairy,97,46,46,51,51
2023-10-21,Store_Mumbai,Paneer 200g,Dairy,52,62,61,10,9
2023-10-22,Store_Mumbai,Paneer 200g,Dairy,49,62,62,13,13
2023-10-23,Store_Mumbai,Paneer 200g,Dairy,25,47,47,22,22
2023-10-24,Store_Mumbai,Paneer 200g,Dairy,71,48,47,23,24
2023-10-25,Store_Mumbai,Paneer 200g,Dairy,57,47,47,10,10
2023-10-26,Store_Mumbai,Paneer 200g,Dairy,51,47,47,4,4
2023-10-27,Store_Mumbai,Paneer 200g,Dairy,45,48,47,3,2
2023-10-28,Store_Mumbai,Paneer 200g,Dairy,41,62,60,21,19
2023-10-29,Store_Mumbai,Paneer 200g,Dairy,77,60,61,17,16
2023-10-30,Store_Mumbai,Paneer 200g,Dairy,49,48,47,1,2
2023-10-31,Store_Mumbai,Paneer 200g,Dairy,51,46,46,5,5
2023-11-01,Store_Mumbai,Paneer 200g,Dairy,76,45,46,31,30
2023-11-02,Store_Mumbai,Paneer 200g,Dairy,7,45,46,38,39
2023-11-03,Store_Mumbai,Paneer 200g,Dairy,71,49,47,22,24
2023-11-04,Store_Mumbai,Paneer 200g,Dairy,48,59,60,11,12
2023-11-05,Store_Mumbai,Paneer 200g,Dairy,97,58,60,39,37
2023-11-06,Store_Mumbai,Paneer 200g,Dairy,10,48,46,38,36
2023-11-07,Store_Mumbai,Paneer 200g,Dairy,18,49,47,31,29
2023-11-08,Store_Mumbai,Paneer 200g,Dairy,62,47,46,15,16
2023-11-09,Store_Mumbai,Paneer 200g,Dairy,20,47,46,27,26
2023-11-10,Store_Mumbai,Paneer 200g,Dairy,58,47,46,11,12
2023-11-11,Store_Mumbai,Paneer 200g,Dairy,105,60,61,45,44
2023-11-12,Store_Mumbai,Paneer 200g,Dairy,11,63,62,52,51
2023-11-13,Store_Mumbai,Paneer 200g,Dairy,10,47,46,37,36
2023-11-14,Store_Mumbai,Paneer 200g,Dairy,29,48,46,19,17
2023-11-15,Store_Mumbai,Paneer 200g,Dairy,65,49,45,16,20
2023-11-16,Store_Mumbai,Paneer 200g,Dairy,51,46,46,5,5
2023-11-17,Store_Mumbai,Paneer 200g,Dairy,19,46,46,27,27
2023-11-18,Store_Mumbai,Paneer 200g,Dairy,101,62,63,39,38
2023-11-19,Store_Mumbai,Paneer 200g,Dairy,42,69,67,27,25
2023-11-20,Store_Mumbai,Paneer 200g,Dairy,84,47,46,37,38
2023-11-21,Store_Mumbai,Paneer 200g,Dairy,68,47,46,21,22
2023-11-22,Store_Mumbai,Paneer 200g,Dairy,55,49,47,6,8
2023-11-23,Store_Mumbai,Paneer 200g,Dairy,88,48,47,40,41
2023-11-24,Store_Mumbai,Paneer 200g,Dairy,28,47,47,19,19
2023-11-25,Store_Mumbai,Paneer 200g,Dairy,94,65,63,29,31
2023-11-26,Store_Mumbai,Paneer 200g,Dairy,106,66,65,40,41
2023-11-27,Store_Mumbai,Paneer 200g,Dairy,86,48,50,38,36
2023-11-28,Store_Mumbai,Paneer 200g,Dairy,51,50,50,1,1
2023-11-29,Store_Mumbai,Paneer 200g,Dairy,75,49,50,26,25
2023-11-30,Store_Mumbai,Paneer 200g,Dairy,53,50,54,3,1
2023-12-01,Store_Mumbai,Paneer 200g,Dairy,62,52,51,10,11
2023-12-02,Store_Mumbai,Paneer 200g,Dairy,17,60,64,43,47
2023-12-03,Store_Mumbai,Paneer 200g,Dairy,42,55,65,13,23
2023-12-04,Store_Mumbai,Paneer 200g,Dairy,56,46,49,10,7
2023-12-05,Store_Mumbai,Paneer 200g,Dairy,35,46,47,11,12
2023-12-06,Store_Mumbai,Paneer 200g,Dairy,20,46,47,26,27
2023-12-07,Store_Mumbai,Paneer 200g,Dairy,41,46,47,5,6
2023-12-08,Store_Mumbai,Paneer 200g,Dairy,56,45,46,11,10
2023-12-09,Store_Mumbai,Paneer 200g,Dairy,116,63,62,53,54
2023-12-10,Store_Mumbai,Paneer 200g,Dairy,101,63,64,38,37
2023-12-11,Store_Mumbai,Paneer 200g,Dairy,53,47,48,6,5
2023-12-12,Store_Mumbai,Paneer 200g,Dairy,52,45,47,7,5
2023-12-13,Store_Mumbai,Paneer 200g,Dairy,49,45,47,4,2
2023-12-14,Store_Mumbai,Paneer 200g,Dairy,7,45,46,38,39
2023-12-15,Store_Mumbai,Paneer 200g,Dairy,91,47,47,44,44
2023-12-16,Store_Mumbai,Paneer 200g,Dairy,103,62,69,41,34
2023-12-17,Store_Mumbai,Paneer 200g,Dairy,37,58,68,21,31
2023-12-18,Store_Mumbai,Paneer 200g,Dairy,37,48,51,11,14
2023-12-19,Store_Mumbai,Paneer 200g,Dairy,74,48,50,26,24
2023-12-20,Store_Mumbai,Paneer 200g,Dairy,69,52,51,17,18
2023-12-21,Store_Mumbai,Paneer 200g,Dairy,16,52,50,36,34
2023-12-22,Store_Mumbai,Paneer 200g,Dairy,57,49,50,8,7
2023-12-23,Store_Mumbai,Paneer 200g,Dairy,30,62,64,32,34
2023-12-24,Store_Mumbai,Paneer 200g,Dairy,22,60,62,38,40
2023-12-25,Store_Mumbai,Paneer 200g,Dairy,26,44,46,18,20
2023-12-26,Store_Mumbai,Paneer 200g,Dairy,80,46,46,34,34
2023-12-27,Store_Mumbai,Paneer 200g,Dairy,55,45,46,10,9
2023-12-28,Store_Mumbai,Paneer 200g,Dairy,12,45,46,33,34
2023-12-29,Store_Mumbai,Paneer 200g,Dairy,64,46,46,18,18
2023-12-30,Store_Mumbai,Paneer 200g,Dairy,32,63,62,31,30
2023-12-31,Store_Mumbai,Paneer 200g,Dairy,33,63,62,30,29
2024-01-01,Store_Mumbai,Paneer 200g,Dairy,73,48,47,25,26
2023-10-02,Store_Mumbai,Popcorn 150g,Snacks,70,62,62,8,8
2023-10-03,Store_Mumbai,Popcorn 150g,Snacks,51,64,64,13,13
2023-10-04,Store_Mumbai,Popcorn 150g,Snacks,90,64,63,26,27
2023-10-05,Store_Mumbai,Popcorn 150g,Snacks,74,64,61,10,13
2023-10-06,Store_Mumbai,Popcorn 150g,Snacks,24,62,57,38,33
2023-10-07,Store_Mumbai,Popcorn 150g,Snacks,83,88,71,5,12
2023-10-08,Store_Mumbai,Popcorn 150g,Snacks,95,86,69,9,26
2023-10-09,Store_Mumbai,Popcorn 150g,Snacks,79,63,59,16,20
2023-10-10,Store_Mumbai,Popcorn 150g,Snacks,114,59,55,55,59
2023-10-11,Store_Mumbai,Popcorn 150g,Snacks,141,66,61,75,80
2023-10-12,Store_Mumbai,Popcorn 150g,Snacks,24,64,64,40,40
2023-10-13,Store_Mumbai,Popcorn 150g,Snacks,64,66,64,2,0
2023-10-14,Store_Mumbai,Popcorn 150g,Snacks,110,87,85,23,25
2023-10-15,Store_Mumbai,Popcorn 150g,Snacks,92,90,94,2,2
2023-10-16,Store_Mumbai,Popcorn 150g,Snacks,17,68,68,51,51
2023-10-17,Store_Mumbai,Popcorn 150g,Snacks,38,67,71,29,33
2023-10-18,Store_Mumbai,Popcorn 150g,Snacks,26,73,72,47,46
2023-10-19,Store_Mumbai,Popcorn 150g,Snacks,36,60,59,24,23
2023-10-20,Store_Mumbai,Popcorn 150g,Snacks,104,63,63,41,41
2023-10-21,Store_Mumbai,Popcorn 150g,Snacks,72,80,81,8,9
2023-10-22,Store_Mumbai,Popcorn 150g,Snacks,141,79,80,62,61
2023-10-23,Store_Mumbai,Popcorn 150g,Snacks,141,59,66,82,75
2023-10-24,Store_Mumbai,Popcorn 150g,Snacks,55,71,75,16,20
2023-10-25,Store_Mumbai,Popcorn 150g,Snacks,91,67,73,24,18
2023-10-26,Store_Mumbai,Popcorn 150g,Snacks,101,71,70,30,31
2023-10-27,Store_Mumbai,Popcorn 150g,Snacks,46,72,74,26,28
2023-10-28,Store_Mumbai,Popcorn 150g,Snacks,43,88,89,45,46
2023-10-29,Store_Mumbai,Popcorn 150g,Snacks,29,82,81,53,52
2023-10-30,Store_Mumbai,Popcorn 150g,Snacks,111,76,73,35,38
2023-10-31,Store_Mumbai,Popcorn 150g,Snacks,27,67,70,40,43
2023-11-01,Store_Mumbai,Popcorn 150g,Snacks,90,71,64,19,26
2023-11-02,Store_Mumbai,Popcorn 150g,Snacks,128,75,60,53,68
2023-11-03,Store_Mumbai,Popcorn 150g,Snacks,48,86,78,38,30
2023-11-04,Store_Mumbai,Popcorn 150g,Snacks,141,99,88,42,53
2023-11-05,Store_Mumbai,Popcorn 150g,Snacks,141,100,93,41,48
2023-11-06,Store_Mumbai,Popcorn 150g,Snacks,135,75,76,60,59
2023-11-07,Store_Mumbai,Popcorn 150g,Snacks,91,78,76,13,15
2023-11-08,Store_Mumbai,Popcorn 150g,Snacks,141,76,74,65,67
2023-11-09,Store_Mumbai,Popcorn 150g,Snacks,69,87,76,18,7
2023-11-10,Store_Mumbai,Popcorn 150g,Snacks,141,83,75,58,66
2023-11-11,Store_Mumbai,Popcorn 150g,Snacks,129,83,87,46,42
2023-11-12,Store_Mumbai,Popcorn 150g,Snacks,141,90,86,51,55
2023-11-13,Store_Mumbai,Popcorn 150g,Snacks,127,80,77,47,50
2023-11-14,Store_Mumbai,Popcorn 150g,Snacks,94,73,77,21,17
